ts_server,ts_ms,conn_id,voltage,current,power_kw,energy_kwh,temp_c,enc,seq,dt,d_power,d_energy,power_ma3,power_z,label,codes
1762705958.1379259,1762705958137,1,227.45,17.24,3.92,2.461,29.9,1,1202,2003,0.48,0.0019999999999997797,3.733333333333333,0.8890008890013351,ANOMALY,LATENCY_SPIKE
1762705960.14134,1762705960139,1,231.66,15.7,3.64,2.463,29.9,1,1203,2002,-0.2799999999999998,0.002000000000000224,3.6666666666666665,-0.1354570922957179,ANOMALY,LATENCY_SPIKE
1762705962.144449,1762705962143,1,232.79,14.89,3.47,2.465,29.2,1,1204,2004,-0.16999999999999993,0.0019999999999997797,3.676666666666667,-1.113912257075143,ANOMALY,LATENCY_SPIKE
1762705964.146878,1762705964146,1,228.4,17.08,3.9,2.467,29.7,1,1205,2003,0.4299999999999997,0.002000000000000224,3.67,1.300729662375785,ANOMALY,LATENCY_SPIKE
1762705966.1489449,1762705966148,1,231.49,16.2,3.75,2.469,29.4,1,1206,2002,-0.1499999999999999,0.0019999999999997797,3.706666666666667,0.24317125718699278,ANOMALY,LATENCY_SPIKE
1762705968.151222,1762705968150,1,228.46,14.62,3.34,2.471,28.9,1,1207,2002,-0.41000000000000014,0.002000000000000224,3.6633333333333336,-1.3660616947080084,ANOMALY,LATENCY_SPIKE
1762705970.154739,1762705970153,1,232.63,17.09,3.98,2.473,29.3,1,1208,2003,0.6400000000000001,0.0019999999999997797,3.69,1.0955753933142962,ANOMALY,LATENCY_SPIKE
1762705972.157849,1762705972156,1,228.96,14.98,3.43,2.475,29.2,1,1209,2003,-0.5499999999999998,0.002000000000000224,3.5833333333333335,-0.5420399208146336,ANOMALY,LATENCY_SPIKE
1762705974.161037,1762705974159,1,231.23,17.38,4.02,2.477,27.8,1,1210,2003,0.5899999999999994,0.0019999999999997797,3.81,0.7800997742428126,ANOMALY,LATENCY_SPIKE
1762705976.163424,1762705976162,1,229.93,16.03,3.69,2.479,29.2,1,1211,2003,-0.3299999999999996,0.002000000000000224,3.713333333333333,-0.09664600284835757,ANOMALY,LATENCY_SPIKE
1762705978.166689,1762705978165,1,230.97,14.71,3.4,2.481,29.7,1,1212,2003,-0.29000000000000004,0.0019999999999997797,3.703333333333333,-1.1975757755300807,ANOMALY,LATENCY_SPIKE
1762705980.16984,1762705980168,1,230.09,15.08,3.47,2.483,27.9,1,1213,2003,0.07000000000000028,0.002000000000000224,3.52,-0.40466709591376804,ANOMALY,LATENCY_SPIKE
1762705982.171793,1762705982171,1,232.77,16.73,3.89,2.485,27.8,1,1214,2003,0.41999999999999993,0.0019999999999997797,3.5866666666666664,1.4018260516447005,ANOMALY,LATENCY_SPIKE
1762705984.173985,1762705984173,1,227.27,15.32,3.48,2.487,29.4,1,1215,2002,-0.41000000000000014,0.002000000000000224,3.6133333333333333,-0.6814003538683304,ANOMALY,LATENCY_SPIKE
1762705986.177484,1762705986176,1,230.4,15.68,3.61,2.489,28.7,1,1216,2003,0.1299999999999999,0.0019999999999997797,3.66,-0.29226941732019146,ANOMALY,LATENCY_SPIKE
1762705988.180576,1762705988179,1,228.04,15.3,3.49,2.491,29.5,1,1217,2003,-0.11999999999999966,0.002000000000000224,3.526666666666667,-0.6207659127814106,ANOMALY,LATENCY_SPIKE
1762705990.182487,1762705990181,1,228.98,16.58,3.8,2.493,29.0,1,1218,2002,0.3099999999999996,0.0019999999999997797,3.633333333333333,1.3058792441389293,ANOMALY,LATENCY_SPIKE
1762705992.185674,1762705992184,1,230.74,16.29,3.76,2.496,28.9,1,1219,2003,-0.040000000000000036,0.0030000000000001137,3.6833333333333336,0.5568501264307804,ANOMALY,LATENCY_SPIKE
1762705994.188767,1762705994187,1,229.96,17.0,3.91,2.498,28.2,1,1220,2003,0.15000000000000036,0.002000000000000224,3.823333333333333,1.3665296611918625,ANOMALY,LATENCY_SPIKE
1762705996.18891,1762705996188,1,231.42,17.13,3.97,2.5,30.0,1,1221,2001,0.06000000000000005,0.0019999999999997797,3.8800000000000003,1.0190493307301325,ANOMALY,LATENCY_SPIKE
1762705998.191222,1762705998190,1,231.41,15.64,3.62,2.502,28.3,1,1222,2002,-0.3500000000000001,0.0019999999999997797,3.8333333333333335,-1.3959299271669832,ANOMALY,LATENCY_SPIKE
1762706000.194437,1762706000193,1,232.66,16.44,3.82,2.504,28.0,1,1223,2003,0.19999999999999973,0.002000000000000224,3.8033333333333332,0.11624763874381887,ANOMALY,LATENCY_SPIKE
1762706002.196892,1762706002196,1,231.48,16.05,3.72,2.506,29.5,1,1224,2003,-0.09999999999999964,0.0019999999999997797,3.72,0.0,ANOMALY,LATENCY_SPIKE
1762706004.200046,1762706004198,1,230.84,15.22,3.51,2.508,28.2,1,1225,2002,-0.2100000000000004,0.002000000000000224,3.6833333333333336,-1.3417400312968835,ANOMALY,LATENCY_SPIKE
1762706006.20194,1762706006201,1,232.8,16.67,3.88,2.51,29.1,1,1226,2003,0.3700000000000001,0.0019999999999997797,3.703333333333333,1.16603264937128,ANOMALY,LATENCY_SPIKE
1762706008.2045598,1762706008203,1,229.16,15.52,3.56,2.512,29.2,1,1227,2002,-0.31999999999999984,0.002000000000000224,3.65,-0.549079988477906,ANOMALY,LATENCY_SPIKE
1762706010.206603,1762706010206,1,228.54,15.65,3.58,2.514,27.8,1,1228,2003,0.020000000000000018,0.0019999999999997797,3.6733333333333333,-0.6376825261439876,ANOMALY,LATENCY_SPIKE
1762706012.2089448,1762706012208,1,227.91,15.55,3.54,2.516,27.7,1,1229,2002,-0.040000000000000036,0.002000000000000224,3.56,-1.224744871391589,ANOMALY,LATENCY_SPIKE
1762706014.210648,1762706014210,1,230.35,15.89,3.66,2.518,28.8,1,1230,2002,0.1200000000000001,0.0019999999999997797,3.5933333333333337,1.3363062095621159,ANOMALY,LATENCY_SPIKE
1762706016.212783,1762706016211,1,231.74,16.97,3.93,2.52,29.6,1,1231,2001,0.27,0.002000000000000224,3.7100000000000004,1.348906546866923,ANOMALY,LATENCY_SPIKE
1762706018.2157,1762706018214,1,227.97,16.3,3.72,2.522,27.7,1,1232,2003,-0.20999999999999996,0.0019999999999997797,3.77,-0.43193421279067856,ANOMALY,LATENCY_SPIKE
1762706020.2185972,1762706020217,1,231.31,15.46,3.58,2.524,28.5,1,1233,2003,-0.14000000000000012,0.002000000000000224,3.7433333333333336,-1.135549947915339,ANOMALY,LATENCY_SPIKE
1762706022.2196102,1762706022218,1,227.53,17.26,3.93,2.527,29.1,1,1234,2001,0.3500000000000001,0.0030000000000001137,3.7433333333333336,1.2977713690460992,ANOMALY,LATENCY_SPIKE
1762706024.222545,1762706024221,1,229.8,15.08,3.47,2.529,28.9,1,1235,2003,-0.45999999999999996,0.0019999999999997797,3.66,-0.9687491264601639,ANOMALY,LATENCY_SPIKE
1762706026.225013,1762706026224,1,227.74,15.99,3.64,2.531,29.0,1,1236,2003,0.16999999999999993,0.002000000000000224,3.68,-0.21062357904982076,ANOMALY,LATENCY_SPIKE
1762706028.227243,1762706028226,1,227.71,16.29,3.71,2.533,29.9,1,1237,2002,0.06999999999999984,0.0019999999999997797,3.606666666666667,1.025388862566213,ANOMALY,LATENCY_SPIKE
1762706030.229931,1762706030229,1,232.76,16.7,3.89,2.535,28.1,1,1238,2003,0.18000000000000016,0.002000000000000224,3.7466666666666666,1.3611412163407763,ANOMALY,LATENCY_SPIKE
1762706032.2329578,1762706032231,1,231.83,16.82,3.9,2.537,27.9,1,1239,2002,0.009999999999999787,0.0019999999999997797,3.8333333333333335,0.7636035483212097,ANOMALY,LATENCY_SPIKE
1762706034.23587,1762706034234,1,231.88,15.85,3.67,2.539,29.2,1,1240,2003,-0.22999999999999998,0.002000000000000224,3.8200000000000003,-1.4131671592979902,ANOMALY,LATENCY_SPIKE
1762706036.236712,1762706036235,1,231.98,15.87,3.68,2.541,27.2,1,1241,2001,0.010000000000000231,0.0019999999999997797,3.75,-0.6594780076723928,ANOMALY,LATENCY_SPIKE
1762706038.2393112,1762706038238,1,230.12,16.15,3.72,2.543,28.2,1,1242,2003,0.040000000000000036,0.002000000000000224,3.69,1.388730149658833,ANOMALY,LATENCY_SPIKE
1762706040.240917,1762706040239,1,231.41,14.81,3.43,2.545,29.7,1,1243,2001,-0.29000000000000004,0.0019999999999997797,3.61,-1.4027157003585515,ANOMALY,LATENCY_SPIKE
1762706042.242302,1762706042241,1,227.27,15.01,3.41,2.547,29.1,1,1244,2002,-0.020000000000000018,0.002000000000000224,3.52,-0.7765243288027682,ANOMALY,LATENCY_SPIKE
1762706044.243988,1762706044243,1,227.62,17.23,3.92,2.549,29.2,1,1245,2002,0.5099999999999998,0.0019999999999997797,3.5866666666666664,1.4133657971481217,ANOMALY,LATENCY_SPIKE
1762706046.2720902,1762706046249,1,228.94,14.66,3.36,2.551,29.1,1,1246,2006,-0.56,0.002000000000000224,3.563333333333333,-0.803606069125476,ANOMALY,LATENCY_SPIKE
1762706048.269959,1762706048268,1,230.21,17.28,3.98,2.553,28.9,1,1247,2019,0.6200000000000001,0.0019999999999997797,3.7533333333333334,0.8118281802812372,ANOMALY,LATENCY_SPIKE
1762706050.271515,1762706050270,1,227.75,17.04,3.88,2.555,28.9,1,1248,2002,-0.10000000000000009,0.002000000000000224,3.7399999999999998,0.5151145118212154,ANOMALY,LATENCY_SPIKE
1762706052.272888,1762706052272,1,231.11,15.66,3.62,2.557,27.4,1,1249,2002,-0.2599999999999998,0.0019999999999997797,3.8266666666666667,-1.3620618030076148,ANOMALY,LATENCY_SPIKE
1762706054.273851,1762706054273,1,231.83,15.64,3.63,2.559,28.7,1,1250,2001,0.009999999999999787,0.002000000000000224,3.7099999999999995,-0.6651287945684291,ANOMALY,LATENCY_SPIKE
1762706059.541782,1762706059540,1,232.13,15.6,3.62,0.002,27.2,1,1,5267,-0.009999999999999787,-2.5570000000000004,3.6233333333333335,-0.707106781186579,NORMAL,
1762707782.6727412,1762707782672,1,227.2,17.46,3.97,0.002,27.0,0,1,1723132,0.3500000000000001,0.0,3.74,1.4137682109016911,ANOMALY,WEAK_ENCRYPTION
1762707784.674502,1762707784673,1,232.09,16.55,3.84,0.004,27.7,0,2,2001,-0.13000000000000034,0.002,3.81,0.20768001929731925,ANOMALY,WEAK_ENCRYPTION
1762707786.67576,1762707786675,1,228.19,17.16,3.92,0.007,27.6,0,3,2002,0.08000000000000007,0.003,3.91,0.18677184190940266,ANOMALY,WEAK_ENCRYPTION
1762707788.678068,1762707788676,1,228.87,14.78,3.38,0.008,27.8,0,4,2001,-0.54,0.001,3.7133333333333334,-1.400829536701315,ANOMALY,WEAK_ENCRYPTION
1762707790.680143,1762707790678,1,229.04,15.96,3.66,0.01,28.2,0,5,2002,0.28000000000000025,0.002,3.6533333333333338,0.030233702757843706,ANOMALY,WEAK_ENCRYPTION
1762707792.682158,1762707792680,1,228.04,16.87,3.85,0.013,29.4,0,6,2002,0.18999999999999995,0.002999999999999999,3.6300000000000003,1.1396261509214498,ANOMALY,WEAK_ENCRYPTION
1762707794.684289,1762707794682,1,231.26,14.65,3.39,0.014,29.6,0,7,2002,-0.45999999999999996,0.0010000000000000009,3.6333333333333333,-1.2892617588061388,ANOMALY,WEAK_ENCRYPTION
1762707796.686223,1762707796684,1,231.23,15.28,3.53,0.016,28.9,0,8,2002,0.13999999999999968,0.002,3.59,-0.31164451247899994,ANOMALY,WEAK_ENCRYPTION
1762707798.68634,1762707798685,1,229.44,17.06,3.91,0.019,28.5,0,9,2001,0.38000000000000034,0.002999999999999999,3.61,1.365518540327411,ANOMALY,WEAK_ENCRYPTION
1762707800.687569,1762707800687,1,227.82,15.79,3.6,0.021,29.0,0,10,2002,-0.31000000000000005,0.0020000000000000018,3.6799999999999997,-0.48447789052325746,ANOMALY,WEAK_ENCRYPTION
1762707802.696728,1762707802689,1,231.92,16.73,3.88,0.023,28.4,0,11,2002,0.2799999999999998,0.0019999999999999983,3.796666666666667,0.596932485500908,ANOMALY,WEAK_ENCRYPTION
1762707804.695468,1762707804694,1,231.7,15.76,3.65,0.025,28.6,0,12,2005,-0.22999999999999998,0.0020000000000000018,3.7100000000000004,-0.49208989663243163,ANOMALY,WEAK_ENCRYPTION
1762707806.696938,1762707806696,1,229.63,15.65,3.59,0.027,29.1,0,13,2002,-0.06000000000000005,0.0019999999999999983,3.7066666666666666,-0.933416307359664,ANOMALY,WEAK_ENCRYPTION
1762707808.698304,1762707808697,1,231.59,15.5,3.59,0.029,27.3,0,14,2001,0.0,0.0020000000000000018,3.61,-0.7071067811865476,ANOMALY,WEAK_ENCRYPTION
1762707810.6995,1762707810699,1,231.92,15.94,3.7,0.031,28.0,0,15,2002,0.11000000000000032,0.0019999999999999983,3.6266666666666665,1.414213562373098,ANOMALY,WEAK_ENCRYPTION
1762707812.70091,1762707812700,1,229.29,15.49,3.55,0.033,28.3,0,16,2001,-0.15000000000000036,0.0020000000000000018,3.6133333333333333,-0.9986178293325093,ANOMALY,WEAK_ENCRYPTION
1762707814.70225,1762707814701,1,232.5,16.46,3.83,0.035,29.3,0,17,2001,0.28000000000000025,0.0020000000000000018,3.6933333333333334,1.1945689208335326,ANOMALY,WEAK_ENCRYPTION
1762707816.704222,1762707816703,1,228.38,16.31,3.73,0.037,29.7,0,18,2002,-0.10000000000000009,0.001999999999999995,3.703333333333333,0.23017413505937567,ANOMALY,WEAK_ENCRYPTION
1762707818.705486,1762707818704,1,229.53,16.06,3.69,0.039,28.2,0,19,2001,-0.040000000000000036,0.0020000000000000018,3.75,-1.0190493307301363,ANOMALY,WEAK_ENCRYPTION
1762707820.706846,1762707820706,1,227.74,15.82,3.6,0.041,29.5,0,20,2002,-0.08999999999999986,0.0020000000000000018,3.6733333333333333,-1.3489065468669246,ANOMALY,WEAK_ENCRYPTION
1762707822.708425,1762707822707,1,227.8,17.5,3.99,0.043,27.5,0,21,2001,0.3900000000000001,0.001999999999999995,3.7600000000000002,1.379448330979354,ANOMALY,WEAK_ENCRYPTION
1762707824.710078,1762707824709,1,232.11,16.36,3.8,0.045,28.4,0,22,2002,-0.1900000000000004,0.0020000000000000018,3.796666666666667,0.020933516060464275,ANOMALY,WEAK_ENCRYPTION
1762707826.711106,1762707826710,1,230.34,16.85,3.88,0.048,29.0,0,23,2001,0.08000000000000007,0.0030000000000000027,3.89,-0.12838814775327656,ANOMALY,WEAK_ENCRYPTION
1762707828.713326,1762707828712,1,232.71,15.21,3.54,0.049,27.2,0,24,2002,-0.33999999999999986,0.0010000000000000009,3.7399999999999998,-1.3779456365238747,ANOMALY,WEAK_ENCRYPTION
1762707830.715321,1762707830714,1,227.79,16.02,3.65,0.052,28.0,0,25,2002,0.10999999999999988,0.0029999999999999957,3.69,-0.2823724832010074,ANOMALY,WEAK_ENCRYPTION
1762707832.7169049,1762707832715,1,232.83,16.11,3.75,0.054,29.6,0,26,2001,0.10000000000000009,0.0020000000000000018,3.6466666666666665,1.2048492152215333,ANOMALY,WEAK_ENCRYPTION
1762707834.7179022,1762707834717,1,232.16,14.56,3.38,0.055,29.9,0,27,2002,-0.3700000000000001,0.0010000000000000009,3.5933333333333337,-1.365105228139742,ANOMALY,WEAK_ENCRYPTION
1762707836.719243,1762707836718,1,230.67,16.26,3.75,0.058,29.3,0,28,2001,0.3700000000000001,0.0030000000000000027,3.6266666666666665,0.7071067811865483,ANOMALY,WEAK_ENCRYPTION
1762707838.721694,1762707838720,1,229.25,17.05,3.91,0.06,28.0,0,29,2002,0.16000000000000014,0.001999999999999995,3.6799999999999997,1.0362182726264948,ANOMALY,WEAK_ENCRYPTION
1762707840.721868,1762707840721,1,230.81,16.64,3.84,0.062,27.8,0,30,2001,-0.07000000000000028,0.0020000000000000018,3.8333333333333335,0.101797319711853,ANOMALY,WEAK_ENCRYPTION
1762707842.7227368,1762707842722,1,228.55,14.7,3.36,0.064,27.4,0,31,2001,-0.48,0.0020000000000000018,3.703333333333333,-1.404516435910604,ANOMALY,WEAK_ENCRYPTION
1762707844.724015,1762707844723,1,232.8,15.83,3.68,0.066,28.4,0,32,2001,0.3200000000000003,0.0020000000000000018,3.6266666666666665,0.26726124191242606,ANOMALY,WEAK_ENCRYPTION
1762707846.725664,1762707846724,1,229.98,15.58,3.58,0.068,29.8,0,33,2001,-0.10000000000000009,0.0020000000000000018,3.5400000000000005,0.2992528008322865,ANOMALY,WEAK_ENCRYPTION
1762707848.7272582,1762707848726,1,230.68,15.86,3.66,0.07,27.2,0,34,2002,0.08000000000000007,0.0020000000000000018,3.64,0.4629100498862757,ANOMALY,WEAK_ENCRYPTION
1762707850.728842,1762707850728,1,229.03,16.28,3.73,0.072,27.3,0,35,2002,0.06999999999999984,0.001999999999999988,3.6566666666666667,1.196642245084926,ANOMALY,WEAK_ENCRYPTION
1762707852.730411,1762707852729,1,231.42,16.53,3.83,0.074,27.0,0,36,2001,0.10000000000000009,0.0020000000000000018,3.74,1.2901099029322391,ANOMALY,WEAK_ENCRYPTION
1762707854.732019,1762707854731,1,228.96,17.4,3.98,0.076,28.5,0,37,2002,0.1499999999999999,0.0020000000000000018,3.846666666666667,1.297771369046096,ANOMALY,WEAK_ENCRYPTION
1762707856.7336051,1762707856732,1,229.06,16.73,3.83,0.078,29.3,0,38,2001,-0.1499999999999999,0.0020000000000000018,3.8800000000000003,-0.7071067811865517,ANOMALY,WEAK_ENCRYPTION
1762707858.735266,1762707858734,1,231.02,16.09,3.72,0.08,27.7,0,39,2002,-0.10999999999999988,0.0020000000000000018,3.8433333333333337,-1.1573808071162333,ANOMALY,WEAK_ENCRYPTION
1762707860.7375329,1762707860737,1,231.93,17.06,3.96,0.083,27.3,0,40,2003,0.23999999999999977,0.0030000000000000027,3.8366666666666673,1.257311182156576,ANOMALY,WEAK_ENCRYPTION
1762707862.739315,1762707862738,1,230.02,14.6,3.36,0.084,29.2,0,41,2001,-0.6000000000000001,0.0010000000000000009,3.6799999999999997,-1.2977713690460995,ANOMALY,WEAK_ENCRYPTION
1762707864.740818,1762707864740,1,228.61,15.43,3.53,0.086,30.0,0,42,2002,0.16999999999999993,0.001999999999999988,3.6166666666666667,-0.343236192732344,ANOMALY,WEAK_ENCRYPTION
1762707866.742387,1762707866741,1,229.36,16.68,3.83,0.089,29.7,0,43,2001,0.30000000000000027,0.0030000000000000027,3.573333333333333,1.3209276708861764,ANOMALY,WEAK_ENCRYPTION
1762707868.743766,1762707868743,1,229.92,14.96,3.44,0.09,29.1,0,44,2002,-0.3900000000000001,0.0010000000000000009,3.5999999999999996,-0.9596162302465053,ANOMALY,WEAK_ENCRYPTION
1762707870.74513,1762707870744,1,232.96,14.55,3.39,0.092,28.6,0,45,2001,-0.04999999999999982,0.0020000000000000018,3.5533333333333332,-0.8303892086210953,ANOMALY,WEAK_ENCRYPTION
1762707872.746644,1762707872746,1,228.71,17.41,3.98,0.095,27.2,0,46,2002,0.5899999999999999,0.0030000000000000027,3.6033333333333335,1.4100785067520123,ANOMALY,WEAK_ENCRYPTION
1762707874.7479591,1762707874747,1,228.44,16.52,3.77,0.097,29.0,0,47,2001,-0.20999999999999996,0.0020000000000000018,3.7133333333333334,0.2320724500341494,ANOMALY,WEAK_ENCRYPTION
1762707876.7491882,1762707876748,1,230.77,17.36,4.01,0.099,27.4,0,48,2001,0.23999999999999977,0.0020000000000000018,3.92,0.8429272304235238,ANOMALY,WEAK_ENCRYPTION
1762707878.750356,1762707878749,1,228.67,15.43,3.53,0.101,28.0,0,49,2001,-0.48,0.0020000000000000018,3.7699999999999996,-1.224744871391588,ANOMALY,WEAK_ENCRYPTION
1762707880.751677,1762707880751,1,230.83,15.42,3.56,0.103,28.4,0,50,2002,0.03000000000000025,0.001999999999999988,3.6999999999999997,-0.6376825261439865,ANOMALY,WEAK_ENCRYPTION
1762707882.7528598,1762707882752,1,228.67,14.89,3.4,0.105,29.3,0,51,2001,-0.16000000000000014,0.0020000000000000018,3.4966666666666666,-1.3920445461382256,ANOMALY,WEAK_ENCRYPTION
1762707884.7541351,1762707884753,1,227.59,16.55,3.77,0.107,29.8,0,52,2001,0.3700000000000001,0.0020000000000000018,3.5766666666666667,1.276035729500646,ANOMALY,WEAK_ENCRYPTION
1762707886.755361,1762707886755,1,228.28,16.43,3.75,0.109,29.6,0,53,2002,-0.020000000000000018,0.0020000000000000018,3.64,0.6474323062869333,ANOMALY,WEAK_ENCRYPTION
1762707888.756914,1762707888756,1,227.92,14.88,3.39,0.111,28.0,0,54,2001,-0.3599999999999999,0.0020000000000000018,3.6366666666666667,-1.412666564394243,ANOMALY,WEAK_ENCRYPTION
1762707890.7591622,1762707890758,1,227.96,17.03,3.88,0.113,27.9,0,55,2002,0.48999999999999977,0.0020000000000000018,3.6733333333333333,0.997150622365244,ANOMALY,WEAK_ENCRYPTION
1762707892.7738738,1762707892764,1,230.41,17.41,4.01,0.115,28.4,0,56,2006,0.1299999999999999,0.0020000000000000018,3.76,0.936476288595694,ANOMALY,WEAK_ENCRYPTION
1762707894.7705102,1762707894769,1,231.11,16.0,3.7,0.117,28.7,0,57,2005,-0.3099999999999996,0.0020000000000000018,3.8633333333333333,-1.2850318050645713,ANOMALY,WEAK_ENCRYPTION
1762707896.773462,1762707896772,1,230.62,15.98,3.68,0.119,28.2,0,58,2003,-0.020000000000000018,0.001999999999999988,3.796666666666667,-0.7722676178712048,ANOMALY,WEAK_ENCRYPTION
1762707898.775021,1762707898774,1,229.57,16.11,3.7,0.121,29.8,0,59,2002,0.020000000000000018,0.0020000000000000018,3.693333333333334,0.7071067811865162,ANOMALY,WEAK_ENCRYPTION
1762707900.7763572,1762707900775,1,229.91,17.07,3.93,0.123,28.5,0,60,2001,0.22999999999999998,0.0020000000000000018,3.77,1.4105450385221614,ANOMALY,WEAK_ENCRYPTION
1762707902.777622,1762707902777,1,230.09,15.29,3.52,0.125,27.8,0,61,2002,-0.41000000000000014,0.0020000000000000018,3.716666666666667,-1.1720569281302922,ANOMALY,WEAK_ENCRYPTION
1762707904.77893,1762707904778,1,231.11,16.43,3.8,0.128,27.5,0,62,2001,0.2799999999999998,0.0030000000000000027,3.75,0.2922694173201889,ANOMALY,WEAK_ENCRYPTION
1762707906.7803679,1762707906779,1,227.97,17.33,3.95,0.13,29.8,0,63,2001,0.15000000000000036,0.0020000000000000018,3.7566666666666664,1.0849179166804392,ANOMALY,WEAK_ENCRYPTION
1762707908.782115,1762707908781,1,232.96,15.86,3.69,0.132,27.5,0,64,2002,-0.26000000000000023,0.0020000000000000018,3.813333333333333,-1.1573808071162273,ANOMALY,WEAK_ENCRYPTION
1762707910.7867799,1762707910784,1,228.97,16.13,3.69,0.134,27.2,0,65,2003,0.0,0.0020000000000000018,3.776666666666667,-0.7071067811865488,ANOMALY,WEAK_ENCRYPTION
1762707912.7882261,1762707912786,1,227.13,16.06,3.65,0.136,28.8,0,66,2002,-0.040000000000000036,0.0020000000000000018,3.6766666666666663,-1.4142135623730794,ANOMALY,WEAK_ENCRYPTION
1762707914.789681,1762707914788,1,229.49,17.27,3.96,0.138,27.4,0,67,2002,0.31000000000000005,0.0020000000000000018,3.766666666666667,1.4042307536080583,ANOMALY,WEAK_ENCRYPTION
1762707916.791887,1762707916790,1,229.21,16.72,3.83,0.14,29.8,0,68,2002,-0.1299999999999999,0.0020000000000000018,3.813333333333333,0.13112569439434701,ANOMALY,WEAK_ENCRYPTION
1762707918.793737,1762707918792,1,231.79,14.86,3.44,0.142,28.9,0,69,2002,-0.3900000000000001,0.001999999999999974,3.7433333333333336,-1.3728129459672898,ANOMALY,WEAK_ENCRYPTION
1762707920.7958632,1762707920794,1,230.11,16.48,3.79,0.144,28.5,0,70,2002,0.3500000000000001,0.0020000000000000018,3.686666666666666,0.5898612362745845,ANOMALY,WEAK_ENCRYPTION
1762707922.797939,1762707922796,1,232.17,17.01,3.95,0.146,27.9,0,71,2002,0.16000000000000014,0.0020000000000000018,3.7266666666666666,1.0486686924179727,ANOMALY,WEAK_ENCRYPTION
1762707924.799082,1762707924798,1,231.77,16.44,3.81,0.149,29.1,0,72,2002,-0.14000000000000012,0.0030000000000000027,3.85,-0.5619514869490164,ANOMALY,WEAK_ENCRYPTION
1762707926.8001559,1762707926799,1,231.75,15.48,3.59,0.151,29.3,0,73,2001,-0.2200000000000002,0.0020000000000000018,3.783333333333333,-1.304771684930957,ANOMALY,WEAK_ENCRYPTION
1762707928.801517,1762707928801,1,228.49,16.48,3.77,0.153,29.2,0,74,2002,0.18000000000000016,0.0020000000000000018,3.723333333333333,0.4877131100041339,ANOMALY,WEAK_ENCRYPTION
1762707930.803138,1762707930802,1,229.47,14.99,3.44,0.155,29.5,0,75,2001,-0.33000000000000007,0.0020000000000000018,3.5999999999999996,-1.1859989066577594,ANOMALY,WEAK_ENCRYPTION
1762707932.805003,1762707932804,1,227.15,16.13,3.66,0.157,27.8,0,76,2002,0.2200000000000002,0.0020000000000000018,3.6233333333333335,0.267261241912424,ANOMALY,WEAK_ENCRYPTION
1762707934.8071601,1762707934805,1,229.51,14.81,3.4,0.158,29.7,0,77,2001,-0.26000000000000023,0.0010000000000000009,3.5,-0.8748177652797064,ANOMALY,WEAK_ENCRYPTION
1762707936.807956,1762707936807,1,230.42,14.58,3.36,0.16,28.6,0,78,2002,-0.040000000000000036,0.0020000000000000018,3.473333333333333,-0.8521330020990442,ANOMALY,WEAK_ENCRYPTION
1762707938.809632,1762707938808,1,227.22,14.53,3.3,0.162,27.6,0,79,2001,-0.06000000000000005,0.0020000000000000018,3.353333333333333,-1.2977713690460966,ANOMALY,WEAK_ENCRYPTION
1762707940.810965,1762707940810,1,227.86,16.97,3.87,0.164,28.8,0,80,2002,0.5700000000000003,0.0020000000000000018,3.5100000000000002,1.407711396610394,ANOMALY,WEAK_ENCRYPTION
1762707942.813419,1762707942812,1,229.53,15.34,3.52,0.166,28.5,0,81,2002,-0.3500000000000001,0.0020000000000000018,3.563333333333333,-0.1846248226298422,ANOMALY,WEAK_ENCRYPTION
1762707944.8138711,1762707944813,1,230.17,16.64,3.83,0.168,29.7,0,82,2001,0.31000000000000005,0.0020000000000000018,3.74,0.5753804570019097,ANOMALY,WEAK_ENCRYPTION
1762707946.8160582,1762707946814,1,229.14,16.18,3.71,0.17,27.4,0,83,2001,-0.1200000000000001,0.0020000000000000018,3.686666666666666,0.18282309417945378,ANOMALY,WEAK_ENCRYPTION
1762707948.818183,1762707948816,1,230.05,17.13,3.94,0.173,28.1,0,84,2002,0.22999999999999998,0.002999999999999975,3.8266666666666667,1.206614849679049,ANOMALY,WEAK_ENCRYPTION
1762707950.820129,1762707950818,1,229.04,15.55,3.56,0.175,29.0,0,85,2002,-0.3799999999999999,0.0020000000000000018,3.736666666666667,-1.1304777670532224,ANOMALY,WEAK_ENCRYPTION
1762707952.822077,1762707952820,1,229.35,16.54,3.79,0.177,28.0,0,86,2002,0.22999999999999998,0.0020000000000000018,3.763333333333333,0.17063815351746855,ANOMALY,WEAK_ENCRYPTION
1762707954.823167,1762707954822,1,232.01,15.66,3.63,0.179,27.8,0,87,2002,-0.16000000000000014,0.0020000000000000018,3.66,-0.31164451247900227,ANOMALY,WEAK_ENCRYPTION
1762707956.824414,1762707956824,1,227.16,15.42,3.5,0.181,29.0,0,88,2002,-0.1299999999999999,0.0020000000000000018,3.64,-1.1804087973706205,ANOMALY,WEAK_ENCRYPTION
1762707958.826868,1762707958825,1,232.67,16.08,3.74,0.183,27.1,0,89,2001,0.2400000000000002,0.0020000000000000018,3.6233333333333335,1.1893484155535228,ANOMALY,WEAK_ENCRYPTION
1762707960.829004,1762707960827,1,227.93,16.17,3.69,0.185,27.1,0,90,2002,-0.050000000000000266,0.0020000000000000018,3.643333333333333,0.4513781161534143,ANOMALY,WEAK_ENCRYPTION
